name,guid,unknown
ItemID.HeroItem.Vigor_Weapon_3.5,3821,0
ItemID.HeroItem.Vigor_Weapon_4,3822,0
ItemID.HeroItem.Vigor_Weapon_4.1,3823,0
ItemID.HeroItem.Vigor_Weapon_4.2,3824,0
ItemID.HeroItem.Vigor_Weapon_4.3,3825,0
ItemID.HeroItem.Vigor_Weapon_4.4,3826,0
ItemID.HeroItem.Vigor_Weapon_4.5,3827,0
ItemID.HeroItem.WaistFiremageDefault_1,3828,0
ItemID.HeroItem.WaistInkDefault_1,3829,0
ItemID.HeroItem.WaistMosseDefault_1,3830,0
ItemID.HeroItem.WaistVigorDefault_1,3831,0
ItemID.HeroItem.WaistWarmasterDefault_1,3832,0
ItemID.HeroItem.Warmaster_DD_Chest,3833,0
ItemID.HeroItem.Warmaster_DD_Hands,3834,0
ItemID.HeroItem.Warmaster_DD_Head,3835,0
ItemID.HeroItem.Warmaster_DD_Neck,3836,0
ItemID.HeroItem.Warmaster_DD_Ring,3837,0
ItemID.HeroItem.Warmaster_DD_Wrists,3838,0
ItemID.HeroItem.Warmaster_DR_Chest,3839,0
ItemID.HeroItem.Warmaster_DR_Feet,3840,0
ItemID.HeroItem.Warmaster_DR_Hands,3841,0
ItemID.HeroItem.Warmaster_DR_Head,3842,0
ItemID.HeroItem.Warmaster_DR_Legs,3843,0
ItemID.HeroItem.Warmaster_DR_Necklace,3844,0
ItemID.HeroItem.Warmaster_DR_Ring,3845,0
ItemID.HeroItem.Warmaster_DR_Shoulders,3846,0
ItemID.HeroItem.Warmaster_DR_Wrists,3847,0
ItemID.HeroItem.Warmaster_EM_Back,3848,0
ItemID.HeroItem.Warmaster_EM_Feet,3849,0
ItemID.HeroItem.Warmaster_EM_Head,3850,0
ItemID.HeroItem.Warmaster_EM_Legs,3851,0
ItemID.HeroItem.Warmaster_EM_Ring,3852,0
ItemID.HeroItem.Warmaster_EM_Shoulders,3853,0
ItemID.HeroItem.Warmaster_FK_Chest,3854,0
ItemID.HeroItem.Warmaster_FK_Feet,3855,0
ItemID.HeroItem.Warmaster_FK_Hands,3856,0
ItemID.HeroItem.Warmaster_FK_Head,3857,0
ItemID.HeroItem.Warmaster_FK_Legs,3858,0
ItemID.HeroItem.Warmaster_FK_Necklace,3859,0
ItemID.HeroItem.Warmaster_FK_Ring,3860,0
ItemID.HeroItem.Warmaster_FK_Shoulders,3861,0
ItemID.HeroItem.Warmaster_FK_Wrists,3862,0
ItemID.HeroItem.Warmaster_IC_Back,3863,0
ItemID.HeroItem.Warmaster_IC_Feet,3864,0
ItemID.HeroItem.Warmaster_IC_Hands,3865,0
ItemID.HeroItem.Warmaster_IC_Legs,3866,0
ItemID.HeroItem.Warmaster_IC_Ring,3867,0
ItemID.HeroItem.Warmaster_IC_Shoulders,3868,0
ItemID.HeroItem.Warmaster_Legendary_Back,3869,0
ItemID.HeroItem.Warmaster_Legendary_Chest,3870,0
ItemID.HeroItem.Warmaster_Legendary_Feet,3871,0
ItemID.HeroItem.Warmaster_Legendary_Hands,3872,0
ItemID.HeroItem.Warmaster_Legendary_Helm,3873,0
ItemID.HeroItem.Warmaster_Legendary_Legs,3874,0
ItemID.HeroItem.Warmaster_Legendary_Necklace,3875,0
ItemID.HeroItem.Warmaster_Legendary_Ring,3876,0
ItemID.HeroItem.Warmaster_Legendary_Shoulders,3877,0
ItemID.HeroItem.Warmaster_Legendary_Wrists,3878,0
ItemID.HeroItem.Warmaster_MF_Back,3879,0
ItemID.HeroItem.Warmaster_MF_Chest,3880,0
ItemID.HeroItem.Warmaster_MF_Hands,3881,0
ItemID.HeroItem.Warmaster_MF_Head,3882,0
ItemID.HeroItem.Warmaster_MF_Legs,3883,0
ItemID.HeroItem.Warmaster_MF_Ring,3884,0
ItemID.HeroItem.Warmaster_MISC_L1_Back,3885,0
ItemID.HeroItem.Warmaster_MISC_L1_Chest,3886,0
ItemID.HeroItem.Warmaster_MISC_L1_Feet,3887,0
ItemID.HeroItem.Warmaster_MISC_L1_Hands,3888,0
ItemID.HeroItem.Warmaster_MISC_L1_Helm,3889,0
ItemID.HeroItem.Warmaster_MISC_L1_Legs,3890,0
ItemID.HeroItem.Warmaster_MISC_L1_Shoulders,3891,0
ItemID.HeroItem.Warmaster_MISC_L1_Wrists,3892,0
ItemID.HeroItem.Warmaster_MISC_L2_Back,3893,0
ItemID.HeroItem.Warmaster_MISC_L2_Chest,3894,0
ItemID.HeroItem.Warmaster_MISC_L2_Feet,3895,0
ItemID.HeroItem.Warmaster_MISC_L2_Hands,3896,0
ItemID.HeroItem.Warmaster_MISC_L2_Helm,3897,0
ItemID.HeroItem.Warmaster_MISC_L2_Legs,3898,0
ItemID.HeroItem.Warmaster_MISC_L2_Shoulders,3899,0
ItemID.HeroItem.Warmaster_MISC_L2_Wrists,3900,0
ItemID.HeroItem.Warmaster_MISC_Starter_Back,3901,0
ItemID.HeroItem.Warmaster_MISC_Starter_Chest,3902,0
ItemID.HeroItem.Warmaster_MISC_Starter_Feet,3903,0
ItemID.HeroItem.Warmaster_MISC_Starter_Hands,3904,0
ItemID.HeroItem.Warmaster_MISC_Starter_Helm,3905,0
ItemID.HeroItem.Warmaster_MISC_Starter_Legs,3906,0
ItemID.HeroItem.Warmaster_MISC_Starter_Shoulders,3907,0
ItemID.HeroItem.Warmaster_MISC_Starter_Wrists,3908,0
ItemID.HeroItem.Warmaster_NP_Chest,3909,0
ItemID.HeroItem.Warmaster_NP_Feet,3910,0
ItemID.HeroItem.Warmaster_NP_Neck,3911,0
ItemID.HeroItem.Warmaster_NP_Ring,3912,0
ItemID.HeroItem.Warmaster_NP_Shoulders,3913,0
ItemID.HeroItem.Warmaster_NP_Wrists,3914,0
ItemID.HeroItem.Warmaster_PR_Back,3915,0
ItemID.HeroItem.Warmaster_PR_Chest,3916,0
ItemID.HeroItem.Warmaster_PR_Feet,3917,0
ItemID.HeroItem.Warmaster_PR_Hands,3918,0
ItemID.HeroItem.Warmaster_PR_Head,3919,0
ItemID.HeroItem.Warmaster_PR_Legs,3920,0
ItemID.HeroItem.Warmaster_PR_Necklace,3921,0
ItemID.HeroItem.Warmaster_PR_Ring,3922,0
ItemID.HeroItem.Warmaster_PR_Shoulders,3923,0
ItemID.HeroItem.Warmaster_SetA_Chest,3924,0
ItemID.HeroItem.Warmaster_SetA_Hands,3925,0
ItemID.HeroItem.Warmaster_SetA_Head,3926,0
ItemID.HeroItem.Warmaster_SetA_Legs,3927,0
ItemID.HeroItem.Warmaster_SetA_Necklace,3928,0
ItemID.HeroItem.Warmaster_SetA_Ring,3929,0
ItemID.HeroItem.Warmaster_SetA_Shoulders,3930,0
ItemID.HeroItem.Warmaster_SetA_Wrists,3931,0
ItemID.HeroItem.Warmaster_SetB_Chest,3932,0
ItemID.HeroItem.Warmaster_SetB_Hands,3933,0
ItemID.HeroItem.Warmaster_SetB_Head,3934,0
ItemID.HeroItem.Warmaster_SetB_Legs,3935,0
ItemID.HeroItem.Warmaster_SetB_Necklace,3936,0
ItemID.HeroItem.Warmaster_SetB_Ring,3937,0
ItemID.HeroItem.Warmaster_SetB_Shoulders,3938,0
ItemID.HeroItem.Warmaster_SetB_Wrists,3939,0
ItemID.HeroItem.Warmaster_SetC_Chest,3940,0
ItemID.HeroItem.Warmaster_SetC_Hands,3941,0
ItemID.HeroItem.Warmaster_SetC_Head,3942,0
ItemID.HeroItem.Warmaster_SetC_Legs,3943,0
ItemID.HeroItem.Warmaster_SetC_Necklace,3944,0
ItemID.HeroItem.Warmaster_SetC_Ring,3945,0
ItemID.HeroItem.Warmaster_SetC_Shoulders,3946,0
ItemID.HeroItem.Warmaster_SetC_Wrists,3947,0
ItemID.HeroItem.Warmaster_SetD_Chest,3948,0
ItemID.HeroItem.Warmaster_SetD_Hands,3949,0
ItemID.HeroItem.Warmaster_SetD_Head,3950,0
ItemID.HeroItem.Warmaster_SetD_Legs,3951,0
ItemID.HeroItem.Warmaster_SetD_Necklace,3952,0
ItemID.HeroItem.Warmaster_SetD_Ring,3953,0
ItemID.HeroItem.Warmaster_SetD_Shoulders,3954,0
ItemID.HeroItem.Warmaster_SetD_Wrists,3955,0
ItemID.HeroItem.Warmaster_SF_Hands,3956,0
ItemID.HeroItem.Warmaster_SF_Legs,3957,0
ItemID.HeroItem.Warmaster_SF_Neck,3958,0
ItemID.HeroItem.Warmaster_SF_Ring,3959,0
ItemID.HeroItem.Warmaster_SF_Shoulders,3960,0
ItemID.HeroItem.Warmaster_SF_Wrists,3961,0
ItemID.HeroItem.Warmaster_SG_Feet,3962,0
ItemID.HeroItem.Warmaster_SG_Head,3963,0
ItemID.HeroItem.Warmaster_SG_Neck,3964,0
ItemID.HeroItem.Warmaster_SG_Ring,3965,0
ItemID.HeroItem.Warmaster_SG_Shoulders,3966,0
ItemID.HeroItem.Warmaster_SG_Wrists,3967,0
ItemID.HeroItem.Warmaster_UM_Back,3968,0
ItemID.HeroItem.Warmaster_UM_Chest,3969,0
ItemID.HeroItem.Warmaster_UM_Hands,3970,0
ItemID.HeroItem.Warmaster_UM_Head,3971,0
ItemID.HeroItem.Warmaster_UM_Neck,3972,0
ItemID.HeroItem.Warmaster_UM_Ring,3973,0
ItemID.HeroItem.Warmaster_VVA_Back,3974,0
ItemID.HeroItem.Warmaster_VVA_Chest,3975,0
ItemID.HeroItem.Warmaster_VVA_Feet,3976,0
ItemID.HeroItem.Warmaster_VVA_Hands,3977,0
ItemID.HeroItem.Warmaster_VVA_Head,3978,0
ItemID.HeroItem.Warmaster_VVA_Legs,3979,0
ItemID.HeroItem.Warmaster_VVA_Necklace,3980,0
ItemID.HeroItem.Warmaster_VVA_Ring,3981,0
ItemID.HeroItem.Warmaster_VVA_Shoulders,3982,0
ItemID.HeroItem.Warmaster_Weapon_1,3983,0
ItemID.HeroItem.Warmaster_Weapon_1.1,3984,0
ItemID.HeroItem.Warmaster_Weapon_1.2,3985,0
ItemID.HeroItem.Warmaster_Weapon_1.3,3986,0
ItemID.HeroItem.Warmaster_Weapon_1.4,3987,0
ItemID.HeroItem.Warmaster_Weapon_1.5,3988,0
ItemID.HeroItem.Warmaster_Weapon_2,3989,0
ItemID.HeroItem.Warmaster_Weapon_2.1,3990,0
ItemID.HeroItem.Warmaster_Weapon_2.2,3991,0
ItemID.HeroItem.Warmaster_Weapon_2.3,3992,0
ItemID.HeroItem.Warmaster_Weapon_2.4,3993,0
ItemID.HeroItem.Warmaster_Weapon_2.5,3994,0
ItemID.HeroItem.Warmaster_Weapon_3,3995,0
ItemID.HeroItem.Warmaster_Weapon_3.1,3996,0
ItemID.HeroItem.Warmaster_Weapon_3.2,3997,0
ItemID.HeroItem.Warmaster_Weapon_3.3,3998,0
ItemID.HeroItem.Warmaster_Weapon_3.4,3999,0
ItemID.HeroItem.Warmaster_Weapon_3.5,4000,0
ItemID.HeroItem.Warmaster_Weapon_4,4001,0
ItemID.HeroItem.Warmaster_Weapon_4.1,4002,0
ItemID.HeroItem.Warmaster_Weapon_4.2,4003,0
ItemID.HeroItem.Warmaster_Weapon_4.3,4004,0
ItemID.HeroItem.Warmaster_Weapon_4.4,4005,0
ItemID.HeroItem.Warmaster_Weapon_4.5,4006,0
ItemID.HeroItem.Quickplay_Bowguy_Chest,4007,0
ItemID.HeroItem.Quickplay_Bowguy_Feet,4008,0
ItemID.HeroItem.Quickplay_Bowguy_Hands,4009,0
ItemID.HeroItem.Quickplay_Bowguy_Helm,4010,0
ItemID.HeroItem.Quickplay_Bowguy_Legs,4011,0
ItemID.HeroItem.Quickplay_Bowguy_Shoulders,4012,0
ItemID.HeroItem.Quickplay_Bowguy_Wrists,4013,0
ItemID.HeroItem.Quickplay_Firemage_Chest,4014,0
ItemID.HeroItem.Quickplay_Firemage_Feet,4015,0
ItemID.HeroItem.Quickplay_Firemage_Hands,4016,0
ItemID.HeroItem.Quickplay_Firemage_Helm,4017,0
ItemID.HeroItem.Quickplay_Firemage_Legs,4018,0
ItemID.HeroItem.Quickplay_Firemage_Shoulders,4019,0
ItemID.HeroItem.Quickplay_Firemage_Wrists,4020,0
ItemID.HeroItem.Quickplay_Gunde_Chest,4021,0
ItemID.HeroItem.Quickplay_Gunde_Feet,4022,0
ItemID.HeroItem.Quickplay_Gunde_Hands,4023,0
ItemID.HeroItem.Quickplay_Gunde_Helm,4024,0
ItemID.HeroItem.Quickplay_Gunde_Legs,4025,0
ItemID.HeroItem.Quickplay_Gunde_Shoulders,4026,0
ItemID.HeroItem.Quickplay_Gunde_Wrists,4027,0
ItemID.HeroItem.Quickplay_Ink_Chest,4028,0
ItemID.HeroItem.Quickplay_Ink_Feet,4029,0
ItemID.HeroItem.Quickplay_Ink_Hands,4030,0
ItemID.HeroItem.Quickplay_Ink_Helm,4031,0
ItemID.HeroItem.Quickplay_Ink_Legs,4032,0
ItemID.HeroItem.Quickplay_Ink_Shoulders,4033,0
ItemID.HeroItem.Quickplay_Ink_Wrists,4034,0
ItemID.HeroItem.Quickplay_Mara_Chest,4035,0
ItemID.HeroItem.Quickplay_Mara_Feet,4036,0
ItemID.HeroItem.Quickplay_Mara_Hands,4037,0
ItemID.HeroItem.Quickplay_Mara_Helm,4038,0
ItemID.HeroItem.Quickplay_Mara_Legs,4039,0
ItemID.HeroItem.Quickplay_Mara_Shoulders,4040,0
ItemID.HeroItem.Quickplay_Mara_Wrists,4041,0
ItemID.HeroItem.Quickplay_Meiko_Chest,4042,0
ItemID.HeroItem.Quickplay_Meiko_Feet,4043,0
ItemID.HeroItem.Quickplay_Meiko_Hands,4044,0
ItemID.HeroItem.Quickplay_Meiko_Helm,4045,0
ItemID.HeroItem.Quickplay_Meiko_Legs,4046,0
ItemID.HeroItem.Quickplay_Meiko_Shoulders,4047,0
ItemID.HeroItem.Quickplay_Meiko_Wrists,4048,0
ItemID.HeroItem.Quickplay_Mosse_Chest,4049,0
ItemID.HeroItem.Quickplay_Mosse_Feet,4050,0
ItemID.HeroItem.Quickplay_Mosse_Hands,4051,0
ItemID.HeroItem.Quickplay_Mosse_Helm,4052,0
ItemID.HeroItem.Quickplay_Mosse_Legs,4053,0
ItemID.HeroItem.Quickplay_Mosse_Shoulders,4054,0
ItemID.HeroItem.Quickplay_Mosse_Wrists,4055,0
ItemID.HeroItem.Quickplay_Rime_Chest,4056,0
ItemID.HeroItem.Quickplay_Rime_Feet,4057,0
ItemID.HeroItem.Quickplay_Rime_Hands,4058,0
ItemID.HeroItem.Quickplay_Rime_Helm,4059,0
ItemID.HeroItem.Quickplay_Rime_Legs,4060,0
ItemID.HeroItem.Quickplay_Rime_Shoulders,4061,0
ItemID.HeroItem.Quickplay_Rime_Wrists,4062,0
ItemID.HeroItem.Quickplay_Vigor_Chest,4063,0
ItemID.HeroItem.Quickplay_Vigor_Feet,4064,0
ItemID.HeroItem.Quickplay_Vigor_Hands,4065,0
ItemID.HeroItem.Quickplay_Vigor_Helm,4066,0
ItemID.HeroItem.Quickplay_Vigor_Legs,4067,0
ItemID.HeroItem.Quickplay_Vigor_Shoulders,4068,0
ItemID.HeroItem.Quickplay_Vigor_Wrists,4069,0
ItemID.HeroItem.Quickplay_Warmaster_Chest,4070,0
ItemID.HeroItem.Quickplay_Warmaster_Feet,4071,0
ItemID.HeroItem.Quickplay_Warmaster_Hands,4072,0
ItemID.HeroItem.Quickplay_Warmaster_Helm,4073,0
ItemID.HeroItem.Quickplay_Warmaster_Legs,4074,0
ItemID.HeroItem.Quickplay_Warmaster_Shoulders,4075,0
ItemID.HeroItem.Quickplay_Warmaster_Wrists,4076,0
ItemID.VisualCollection.Trim.Global.Trim10,4077,0
ItemID.Currency.UncommonWeaponReroll_0,4078,0
ItemID.Mount._Promo.Delux.CatMagic.ArmoredGhostGold,4079,0
ItemID.Mount._Promo.Delux.RatMagic.ArmoredGhostRed,4080,0
ItemID.Mount._Promo.Twitch.HorseMagic.ArmoredGhostTeal,4081,0
ItemID.Mount.BearMagic.ArmoredGhostBlue,4082,0
ItemID.Mount.CatMagic.ArmoredGhostGold,4083,0
ItemID.Mount.Horse.TabardBrownGreen,4084,0
ItemID.Mount.RatMagic.ArmoredGhostRed,4085,0
ItemID.Mount.RatMagic.ArmoredSoul,4086,0
ItemID.Mount.RatMagic.ArmoredStorm,4087,0
ItemID.VisualCollection.Trim.Global.Trim11,4088,0
ItemID.Mount.Cat.ArmoredStripedOrangeBlack,4089,0
ItemID.Mount.HorseMagic.ArmoredBrownGreen,4090,0
ItemID.Mount.Rat.ArmoredWhite,4091,0
ItemID.VisualCollection.Bowguy.FrostDragon,4092,0
ItemID.VisualCollection.Bowguy.FrostDragon.Deluxe,4093,0
ItemID.VisualCollection.Bowguy.FrostDragon.V0,4094,0
ItemID.VisualCollection.Bowguy.FrostDragon.V1,4095,0
ItemID.VisualCollection.Bowguy.FrostDragon.V2,4096,0
ItemID.VisualCollection.Bowguy.FrostDragon.V3,4097,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid,4098,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid.Deluxe,4099,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid.V0,4100,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid.V1,4101,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid.V2,4102,0
ItemID.VisualCollection.Firemage.MadnessOfTheVoid.V3,4103,0
ItemID.VisualCollection.Warmaster.FrostDragon,4104,0
ItemID.VisualCollection.Warmaster.FrostDragon.Deluxe,4105,0
ItemID.VisualCollection.Warmaster.FrostDragon.V0,4106,0
ItemID.VisualCollection.Warmaster.FrostDragon.V1,4107,0
ItemID.VisualCollection.Warmaster.FrostDragon.V2,4108,0
ItemID.VisualCollection.Warmaster.FrostDragon.V3,4109,0
ItemID.Mount._Promo.Twitch.HorseMagic.ArmoredGhostPurple,4110,0
ItemID.Mount.Cat.ArmoredStripedWhiteRed,4111,0
ItemID.Mount.HorseMagic.ArmoredBrownPurple,4112,0
ItemID.VisualCollection.Mara.Arcane,4113,0
ItemID.VisualCollection.Mara.Arcane.Deluxe,4114,0
ItemID.VisualCollection.Mara.Arcane.V0,4115,0
ItemID.VisualCollection.Mara.Arcane.V1,4116,0
ItemID.VisualCollection.Mara.Arcane.V2,4117,0
ItemID.VisualCollection.Mara.Arcane.V3,4118,0
ItemID.Currency.PlaytestTokenGear,4119,0
ItemID.Currency.PlaytestTokenGem,4120,0
ItemID.Currency.PlaytestTokenResource,4121,0
ItemID.VisualCollection.Bowguy.AngelicHawk.Rank2.Twitch,4122,0
ItemID.VisualCollection.Mosse.PtalMetal.Rank2.Twitch,4123,0
ItemID.Mount._Promo.Arc.Rat,4124,0
ItemID.Mount._Promo.Arc.Rat.ArmoredBlackRed,4125,0
ItemID.VisualCollection.Firemage.Cloak01,4126,0
ItemID.VisualCollection.Firemage.Cloak01.01,4127,0
ItemID.VisualCollection.Firemage.Cloak01.02,4128,0
ItemID.VisualCollection.Firemage.Cloak01.03,4129,0
ItemID.VisualCollection.Firemage.Cloak01.04,4130,0
ItemID.VisualCollection.Firemage.Cloak01.05,4131,0
ItemID.VisualCollection.Firemage.Cloak01.06,4132,0
ItemID.VisualCollection.Firemage.Cloak01.Legendary,4133,0
ItemID.VisualCollection.Firemage.Cloak01.Legendary.01,4134,0
ItemID.VisualCollection.Firemage.Cloak01.MISC,4135,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.01,4136,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.02,4137,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.03,4138,0
ItemID.HeroItem.FeetMeikoDefrault_1,4139,0
ItemID.VisualCollection.Bowguy.Cloak01.01,4140,0
ItemID.VisualCollection.Bowguy.Cloak01.01.Var1,4141,0
ItemID.VisualCollection.Bowguy.Cloak01.02,4142,0
ItemID.VisualCollection.Bowguy.Cloak01.02.Var1,4143,0
ItemID.VisualCollection.Bowguy.Cloak01.03,4144,0
ItemID.VisualCollection.Bowguy.Cloak01.03.Var1,4145,0
ItemID.VisualCollection.Bowguy.Cloak01.04,4146,0
ItemID.VisualCollection.Bowguy.Cloak01.04.Var1,4147,0
ItemID.VisualCollection.Bowguy.Cloak01.05,4148,0
ItemID.VisualCollection.Bowguy.Cloak01.05.Var1,4149,0
ItemID.VisualCollection.Bowguy.Cloak01.06,4150,0
ItemID.VisualCollection.Bowguy.Cloak01.06.Var1,4151,0
ItemID.VisualCollection.Bowguy.Cloak01.07,4152,0
ItemID.VisualCollection.Bowguy.Cloak01.07.Var1,4153,0
ItemID.VisualCollection.Bowguy.Cloak01.Legendary,4154,0
ItemID.VisualCollection.Bowguy.Cloak01.Legendary.01,4155,0
ItemID.VisualCollection.Bowguy.Cloak01.Legendary.01.Var1,4156,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC,4157,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.01,4158,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.01.Var1,4159,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.02,4160,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.02.Var1,4161,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.03,4162,0
ItemID.VisualCollection.Bowguy.Cloak01.MISC.03.Var1,4163,0
ItemID.VisualCollection.Firemage.Cloak01.01.Var1,4164,0
ItemID.VisualCollection.Firemage.Cloak01.02.Var1,4165,0
ItemID.VisualCollection.Firemage.Cloak01.03.Var1,4166,0
ItemID.VisualCollection.Firemage.Cloak01.04.Var1,4167,0
ItemID.VisualCollection.Firemage.Cloak01.05.Var1,4168,0
ItemID.VisualCollection.Firemage.Cloak01.06.Var1,4169,0
ItemID.VisualCollection.Firemage.Cloak01.Legendary.01.Var1,4170,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.01.Var1,4171,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.02.Var1,4172,0
ItemID.VisualCollection.Firemage.Cloak01.MISC.03.Var1,4173,0
ItemID.VisualCollection.Ink.Cloak01,4174,0
ItemID.VisualCollection.Ink.Cloak01.01,4175,0
ItemID.VisualCollection.Ink.Cloak01.01.Var1,4176,0
ItemID.VisualCollection.Ink.Cloak01.02,4177,0
ItemID.VisualCollection.Ink.Cloak01.02.Var1,4178,0
ItemID.VisualCollection.Ink.Cloak01.03,4179,0
ItemID.VisualCollection.Ink.Cloak01.03.Var1,4180,0
ItemID.VisualCollection.Ink.Cloak01.04,4181,0
ItemID.VisualCollection.Ink.Cloak01.04.Var1,4182,0
ItemID.VisualCollection.Ink.Cloak01.05,4183,0
ItemID.VisualCollection.Ink.Cloak01.05.Var1,4184,0
ItemID.VisualCollection.Ink.Cloak01.06,4185,0
ItemID.VisualCollection.Ink.Cloak01.06.Var1,4186,0
ItemID.VisualCollection.Ink.Cloak01.Legendary,4187,0
ItemID.VisualCollection.Ink.Cloak01.Legendary.01,4188,0
ItemID.VisualCollection.Ink.Cloak01.Legendary.01.Var1,4189,0
ItemID.VisualCollection.Ink.Cloak01.MISC,4190,0
ItemID.VisualCollection.Ink.Cloak01.MISC.01,4191,0
ItemID.VisualCollection.Ink.Cloak01.MISC.01.Var1,4192,0
ItemID.VisualCollection.Ink.Cloak01.MISC.02,4193,0
ItemID.VisualCollection.Ink.Cloak01.MISC.02.Var1,4194,0
ItemID.VisualCollection.Ink.Cloak01.MISC.03,4195,0
ItemID.VisualCollection.Ink.Cloak01.MISC.03.Var1,4196,0
ItemID.VisualCollection.Mara.Cloak01,4197,0
ItemID.VisualCollection.Mara.Cloak01.01,4198,0
ItemID.VisualCollection.Mara.Cloak01.01.Var1,4199,0
ItemID.VisualCollection.Mara.Cloak01.02,4200,0
ItemID.VisualCollection.Mara.Cloak01.02.Var1,4201,0
ItemID.VisualCollection.Mara.Cloak01.03,4202,0
ItemID.VisualCollection.Mara.Cloak01.03.Var1,4203,0
ItemID.VisualCollection.Mara.Cloak01.04,4204,0
ItemID.VisualCollection.Mara.Cloak01.04.Var1,4205,0
ItemID.VisualCollection.Mara.Cloak01.05,4206,0
ItemID.VisualCollection.Mara.Cloak01.05.Var1,4207,0
ItemID.VisualCollection.Mara.Cloak01.06,4208,0
ItemID.VisualCollection.Mara.Cloak01.06.Var1,4209,0
ItemID.VisualCollection.Mara.Cloak01.Legendary,4210,0
ItemID.VisualCollection.Mara.Cloak01.Legendary.01,4211,0
ItemID.VisualCollection.Mara.Cloak01.Legendary.01.Var1,4212,0
ItemID.VisualCollection.Mara.Cloak01.MISC,4213,0
ItemID.VisualCollection.Mara.Cloak01.MISC.01,4214,0
ItemID.VisualCollection.Mara.Cloak01.MISC.01.Var1,4215,0
ItemID.VisualCollection.Mara.Cloak01.MISC.02,4216,0
ItemID.VisualCollection.Mara.Cloak01.MISC.02.Var1,4217,0
ItemID.VisualCollection.Mara.Cloak01.MISC.03,4218,0
ItemID.VisualCollection.Mara.Cloak01.MISC.03.Var1,4219,0
ItemID.VisualCollection.Meiko.Cloak01,4220,0
ItemID.VisualCollection.Meiko.Cloak01.01,4221,0
ItemID.VisualCollection.Meiko.Cloak01.01.Var1,4222,0
ItemID.VisualCollection.Meiko.Cloak01.02,4223,0
ItemID.VisualCollection.Meiko.Cloak01.02.Var1,4224,0
ItemID.VisualCollection.Meiko.Cloak01.03,4225,0
ItemID.VisualCollection.Meiko.Cloak01.03.Var1,4226,0
ItemID.VisualCollection.Meiko.Cloak01.04,4227,0
ItemID.VisualCollection.Meiko.Cloak01.04.Var1,4228,0
ItemID.VisualCollection.Meiko.Cloak01.05,4229,0
ItemID.VisualCollection.Meiko.Cloak01.05.Var1,4230,0
ItemID.VisualCollection.Meiko.Cloak01.06,4231,0
ItemID.VisualCollection.Meiko.Cloak01.06.Var1,4232,0
ItemID.VisualCollection.Meiko.Cloak01.07,4233,0
ItemID.VisualCollection.Meiko.Cloak01.07.Var1,4234,0
ItemID.VisualCollection.Meiko.Cloak01.Legendary,4235,0
ItemID.VisualCollection.Meiko.Cloak01.Legendary.01,4236,0
ItemID.VisualCollection.Meiko.Cloak01.Legendary.01.Var1,4237,0
ItemID.VisualCollection.Meiko.Cloak01.MISC,4238,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.01,4239,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.01.Var1,4240,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.02,4241,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.02.Var1,4242,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.03,4243,0
ItemID.VisualCollection.Meiko.Cloak01.MISC.03.Var1,4244,0
ItemID.VisualCollection.Mosse.Cloak01,4245,0
ItemID.VisualCollection.Mosse.Cloak01.01,4246,0
ItemID.VisualCollection.Mosse.Cloak01.01.Var1,4247,0
ItemID.VisualCollection.Mosse.Cloak01.02,4248,0
ItemID.VisualCollection.Mosse.Cloak01.02.Var1,4249,0
ItemID.VisualCollection.Mosse.Cloak01.03,4250,0
ItemID.VisualCollection.Mosse.Cloak01.03.Var1,4251,0
ItemID.VisualCollection.Mosse.Cloak01.04,4252,0
ItemID.VisualCollection.Mosse.Cloak01.04.Var1,4253,0
ItemID.VisualCollection.Mosse.Cloak01.05,4254,0
ItemID.VisualCollection.Mosse.Cloak01.05.Var1,4255,0
ItemID.VisualCollection.Mosse.Cloak01.06,4256,0
ItemID.VisualCollection.Mosse.Cloak01.06.Var1,4257,0
ItemID.VisualCollection.Mosse.Cloak01.07,4258,0
ItemID.VisualCollection.Mosse.Cloak01.07.Var1,4259,0
ItemID.VisualCollection.Mosse.Cloak01.Legendary,4260,0
ItemID.VisualCollection.Mosse.Cloak01.Legendary.01,4261,0
ItemID.VisualCollection.Mosse.Cloak01.Legendary.01.Var1,4262,0
ItemID.VisualCollection.Mosse.Cloak01.MISC,4263,0
