name,value
HealerPriestess.DivineSteel.Cooldown, 4.0								; ABILITY DEPRECATED
HealerPriestess.DivineSteel.HolyDamageFactor, 0.15						; ABILITY DEPRECATED
HealerPriestess.Prayer.ManaRegenRate, 0.10								; ABILITY DEPRECATED
HealerPriestess.Prayer.ChannelDuration, 9.15							; ABILITY DEPRECATED
HealerPriestess.Prayer.ChannelTickInterval, 1.0							; ABILITY DEPRECATED
HealerPriestess.Prayer.Cooldown, 120.0									; ABILITY DEPRECATED
HealerPriestess.DivineIntervention.IntellectCoefficientPerTick, 1.22		; ABILITY DEPRECATED
HealerPriestess.DivineIntervention.ChannelDuration, 5.0					; ABILITY DEPRECATED
HealerPriestess.DivineIntervention.TickPeriod, 0.5						; ABILITY DEPRECATED
HealerPriestess.DivineIntervention.Cooldown, 300.0						; ABILITY DEPRECATED
HealerVamp.AutoAttack.IntellectCoefficient, 1.0
HealerVamp.Autoattack.Spread, 0.4
HealerVamp.AutoAttack.Cooldown, 1.5
HealerVamp.AutoAttack.LifeSteal, 0.4
HealerVamp.BloodLash.IntellectCoefficient, 1.3
HealerVamp.BloodLash.Spread, 0.4
HealerVamp.BloodLash.Cooldown, 5.0
HealerVamp.BloodLash.LifeSteal, 0.4
HealerVamp.SanguineMark.IntellectCoefficient, 3.0
HealerVamp.SanguineMark.Spread, 0.4
HealerVamp.SanguineMark.Cooldown, 15.0
HealerVamp.SanguineMark.LifeSteal, 0.4
HealerVamp.SanguineMark.ReflectHealing, 0.2
HealerVamp.SanguineMark.Duration, 8.0
HealerVamp.Transfusion.IntellectCoefficient, 3.8
HealerVamp.Transfusion.Spread, 0.4
HealerVamp.Transfusion.HpCostfactor, 1.14
HealerVamp.Transfusion.CastingDuration, 2.5
HealerVamp.NosferatusGift.IntellectCoefficient, 3.8
HealerVamp.NosferatusGift.Spread, 0.4
HealerVamp.NosferatusGift.HpCostFactor, 2.28
HealerVamp.NosferatusGift.CastingDuration, 0.0
HealerVamp.BloodBarrier.Duration, 10.0
HealerVamp.BloodBarrier.HpCostFactor, 0.3
HealerVamp.BloodBarrier.AbsorbMultiplier, 3.0		;multiplier on the HpCostFactor * MaxHealth
HealerVamp.BloodBarrier.Cooldown, 12.0
HealerVamp.ShadowStalk.HpCost, 0.0
HealerVamp.ShadowStalk.Cooldown, 20.0
HealerVamp.Feast.HpCost, 0.0
HealerVamp.Feast.Cooldown, 24.0
HealerVamp.Feast.IntellectCoefficient, 6.0
HealerVamp.Feast.Spread, 0.4
HealerVamp.Feast.LifeSteal, 1.0
HealerVamp.DarkGift.Cooldown, 30.0
HealerVamp.DarkGift.LifeSteal, 0.2
HealerVamp.DarkGift.Duration, 10.0
HealerVamp.DarkRebirth.Countdown, 3.0
HealerVamp.DarkRebirth.Cooldown, 120.0
HealerVamp.DarkRebirth.RevivedHealthPercentage, 1.0
Firemage.SpiritProc.ResourceRefund.FlatSpiritPointGain, 1.0
Firemage.PlacedProjectileAoeCooldownReset.FromCastedDotDetonate.ProcChance, 0.1	; DEPRECATED!
Firemage.FreeCastedSingleDot.FromCastedDotBoostProjectile.ProcChance, 0.15
Firemage.Expertise.BaseDot.DamageScaleExpertiseFactor, 1.0 ; DEPRECATED!
Firemage.Expertise.CastedDotDetonate.DamageScaleExpertiseFactor, 1.0
Firemage.FireBombs.ResourcePerOrb, 100.0
Firemage.Talent.FireFrogOnDotCrit.ProcChance, 0.08
Firemage.Talent.FireFrogOnDotCrit.NumFrogs, 1.0
Firemage.Talent.IncreasedDotCritChance.CritChanceIncrease, 0.20
Firemage.Talent.ReducedMagicDamage.IncomingMagicDamageScaler, 0.9
Firemage.Talent.DotDoubleDamageAndHeal.Chance, 0.04
Firemage.Talent.DotDoubleDamageAndHeal.CritChanceAdded, 1.00
Firemage.Talent.DotDoubleDamageAndHeal.HealTargetingRadius, 3000.0
Firemage.Talent.DotDoubleDamageAndHeal.DamageToHealRatio, 0.50
Firemage.Talent.ReducedAoeDamage.AvoidanceIncrease, 0.1
Firemage.BaseDots.Talent.AdditionalResourceGenerationChance.Increase, 1.25
Firemage.FireFrog.Ability.MaxRange, 3000.0
Firemage.FireFrog.Ability.NumFrogs, 5.00
Firemage.FireFrog.Ability.Cooldown, 45.0
Firemage.FireFrog.Ability.Talent.ExtraFrogs.NumExtraFrogs, 1.0
Firemage.FireFrog.Ability.Talent.ExtraFrogs.NumExtraFrogLeaps, 1.0
Firemage.FireFrog.Ability.Talent.BonusDotDamage.DamageScale, 1.20
Firemage.FireFrogs.Talent.BonusFireToad.NumToads, 1.0
Firemage.FireFrogs.Ability.Talent.FireToad.Aoe.Radius, 700.0
Firemage.FireFrogs.Ability.Talent.FireToad.SpawnChance, 0.15
Firemage.FireFrogs.Ability.Talent.FireToad.DamageScaler, 8.0
Firemage.FireFrogs.Ability.Talent.FireToad.TargetCountDamageScalingThreshold, 1
Firemage.FireFrogs.Ability.Talent.DirectDamageIncrease.DamageScale, 1.1
Firemage.FireFrog.BatchFrogSpawn.MinSpreadDelay, 0.1
Firemage.FireFrog.BatchFrogSpawn.MaxSpreadDelay, 0.2
Firemage.FireFrog.InitialTargetVolumeHeight, 200.0
Firemage.FireFrog.InitialTargetVolumeRadius, 500.0
Firemage.FireFrog.MaxNumAttacks, 3.0
Firemage.FireFrog.DirectDamage.DamageIntellectCoefficient, 0.7315
Firemage.FireFrog.Dot.DamageDoneToDotDamageScaler, 1.00
Firemage.FireFrog.Dot.Duration, 12.0
Firemage.FireFrog.Dot.Period, 3.0
Firemage.FireFrog.Movement.MaxTargetingHeight, 200.0
Firemage.FireFrog.Movement.MaxTargetingRadius, 3000.0
Firemage.FireFrog.Movement.MaxAttackRange, 400.0
Firemage.FireFrog.Movement.MinJumpPeriod, 0.3
Firemage.FireFrog.Movement.MaxJumpPeriod, 0.7
Firemage.FireFrog.Movement.JumpDuration, 0.3
Firemage.FireFrog.Movement.MinJumpLength, 280.0
Firemage.FireFrog.Movement.MaxJumpLength, 320.0
Firemage.FireFrog.Movement.JumpHeight, 120.0
Firemage.InstantSingleDisorient.MaxRange, 3000.0
Firemage.InstantSingleDisorient.Cooldown, 24.0
Firemage.InstantSingleDisorient.DebuffDuration, 30.0
Firemage.InstantSingleDisorient.Damage.IntellectCoefficient, 1.31
Firemage.InstantSingleDotDuplication.MaxRange, 3000.0														; Ability was replaced with InstantDoubleDotBuff
Firemage.InstantSingleDotDuplication.Cooldown, 90.0															; Ability was replaced with InstantDoubleDotBuff
Firemage.InstantSingleDotDuplication.SpreadRadius, 1000.0													; Ability was replaced with InstantDoubleDotBuff 
Firemage.InstantSingleDotDuplication.MaxNumSpreads, 2.0														; Ability was replaced with InstantDoubleDotBuff
Firemage.CastedDotBoostProjectile.Talent.ReduceCooldownOfInstantDoubleDot.ReductionInSeconds, 0.2			; Ability was replaced with InstantDoubleDotBuff
Firemage.CastedDotBoostProjectile.Talent.ReduceCooldownOfInstantDoubleDot.OnCritReductionInSeconds, 0.4		; Ability was replaced with InstantDoubleDotBuff
Firemage.InstantDoubleDotSelfBuff.Cooldown, 60.0
Firemage.InstantDoubleDotSelfBuff.BuffDuration, 7.0
Firemage.InstantDoubleDotSelfBuff.InstantCastedSingleDot.MainTargetBonus.DamageIntellectCoefficient, 0.85
Firemage.InstantDoubleDotSelfBuff.InstantCastedSingleDot.MainTargetBonus.BombReward, 0.15
Firemage.InstantDoubleDotSelfBuff.Talent.CastedSingleDotDamageReducesCooldown.ReductionInSeconds, 0.10
Firemage.InstantDoubleDotSelfBuff.Talent.CastedSingleDotDamageReducesCooldown.OnCritReductionInSeconds, 0.10
Firemage.InstantDoubleDotSelfBuff.Talent.AdditionalHitDamageIncreased, 1.40
Firemage.CastedSingleDot.MaxRange, 3000.0
Firemage.CastedSingleDot.CastTime, 1.50
Firemage.CastedSingleDot.Duration, 18.0
Firemage.CastedSingleDot.Period, 3.0
Firemage.CastedSingleDot.DamageIntellectCoefficient, 0.684
Firemage.CastedSingleDot.TickChanceToAddResource, 0.20
Firemage.CastedSingleDot.TickResourceRewardFractionOfBomb, 0.07
Firemage.CastedSingleDot.Talent.ExtendedDuration.DurationIncrease, 3.0
Firemage.CastedSingleDot.Talent.IncreasedDamage.DamageScaler, 1.15
Firemage.CastedSingleDot.Talent.InstantCastedSingleDot.MainTargetBonus.DamageIntellectCoefficient, 2.03
Firemage.CastedSingleDot.Talent.InstantCastedSingleDot.MainTargetBonus.BombReward, 0.45
Firemage.InstantSingleTargetDot.MaxRange, 3000.0                                    ; THIS IS THE NEW INSTANT DOT!
Firemage.InstantSingleTargetDot.DotDuration, 24.0         				;old 36                                          
Firemage.InstantSingleTargetDot.DotPeriod, 2.0
Firemage.InstantSingleTargetDot.IntellectCoefficientPerTick, 0.681		;old 033
Firemage.InstantSingleTargetDot.TickChanceToAddResource, 1.0
Firemage.InstantSingleTargetDot.TickResourceRewardFractionOfBomb, 0.01	;old 007
Firemage.InstantSingleTargetDot.Talent.StackingBoost.StackGainPeriod, 1.0   ;deprecated
Firemage.InstantSingleTargetDot.Talent.StackingBoost.PerStackDamageIncrease, 0.04
Firemage.CastedSingleHeavyDot.MaxRange, 3000.0
Firemage.CastedSingleHeavyDot.CastTime, 1.5
Firemage.CastedSingleHeavyDot.Cooldown, 20.0
Firemage.CastedSingleHeavyDot.Duration, 9.0
Firemage.CastedSingleHeavyDot.Period, 1.5
Firemage.CastedSingleHeavyDot.DamageIntellectCoefficient, 1.729
Firemage.CastedSingleHeavyDot.TickChanceToAddResource, 1.00
Firemage.CastedSingleHeavyDot.TickResourceRewardFractionOfBomb, 0.05
Firemage.CastedSingleHeavyDot.Talent.InstantSingleDotReducesCooldown.ReductionInSeconds, 0.25
Firemage.CastedSingleHeavyDot.Talent.CastedDotBoostProjectileReducesCooldown.ReductionInSeconds, 1.0
Firemage.CastedSingleHeavyDot.Talent.Charges.NumCharges, 2.0
Firemage.CastedSingleHeavyDot.Talent.BoostsIncomingDamage.DamageMultiplier, 1.08
Firemage.CastedDotDetonate.BombCost, 1.0
Firemage.CastedDotDetonate.CastTime, 1.5
Firemage.CastedDotDetonate.InitialDelay, 0.5
Firemage.CastedDotDetonate.PerTargetHitDelay, 0.4
Firemage.CastedDotDetonate.NumHitsPerTarget, 3.0
Firemage.CastedDotDetonate.BetweenHitDelay, 0.3
Firemage.CastedDotDetonate.DotNormalizedSoakedDurationDamageScaleMax, 2.5	;not used old
Firemage.CastedDotDetonate.CustomGlobalCooldownDuration, 1.0
Firemage.CastedDotDetonate.DamageScalingTargetCountThreshold, 1.0
Firemage.CastedDotDetonate.DotDamageSampleDuration, 2.5
Firemage.CastedDotDetonate.Talent.ExtraDamageAgainstLowHealthEnemy.DamageScaler, 1.50
Firemage.CastedDotDetonate.Talent.ExtendsInstantSingleTargetDot.DurationExtension, 1.5
Firemage.InstantDotSpread.MaxRange, 6000.0
Firemage.InstantDotSpread.SpreadRadius, 1000.0
Firemage.InstantDotSpread.SpreadMaxTargets, 10.0
Firemage.InstantDotSpread.Cooldown, 45.0
Firemage.InstantDotSpread.DotBonus.MaxRange, 5000.0 ; DEPRECATED!
Firemage.InstantDotSpread.DotBonus.TickPeriodScaler, 1.20  ;left is actual multiplier on tick rate
Firemage.InstantDotSpread.DotBonus.Duration, 9.0
Firemage.InstantDotSpread.Talent.ProcInstantDotSpread.PPM, 1.5
Firemage.InstantDotSpread.Talent.ProcInstantDotSpread.BuffDuration, 6.0
Firemage.InstantDotSpread.Talent.SpiritAndCritBuff.SpiritIncrease, 0.30
Firemage.InstantDotSpread.Talent.SpiritAndCritBuff.CritChanceIncrease, 0.30
Firemage.CastedDotBoostProjectile.MaxRange, 3000.0
Firemage.CastedDotBoostProjectile.CastTime, 1.5
Firemage.CastedDotBoostProjectile.DirectDamage.IntellectCoefficient, 1.47
Firemage.CastedDotBoostProjectile.DotDurationIncrease, 1.0
Firemage.CastedDotBoostProjectile.ResourceRewardFractionOfBomb, 0.40
Firemage.CastedDotBoostProjectile.Talent.DamageIncreaseFromDots.DamageIncreasePerDot, 0.15
Firemage.CastedDotBoostProjectile.Talent.DamageIncreaseFromDots.DamageIncreaseMax, 2.20
Firemage.CastedDotBoostProjectile.Talent.ReducedCastTime.Reduction, 0.5
Firemage.CastedDotBoostProjectile.Talent.DamageSpreadToCastedSingleDot.MaxRadius, 1500.0
Firemage.CastedDotBoostProjectile.Talent.DamageSpreadToCastedSingleDot.DamageFraction, 0.50
Firemage.CastedDotBoostProjectile.Talent.DamageSpreadToCastedSingleDot.TargetCountThreshhold, 3.0
Firemage.CastedDotBoostProjectile.Talent.IncreasedCritChance, 0.20
Firemage.CastedDotBoostProjectile.Talent.CastedDotBoostProjectileBonusBuff.BuffDuration, 12.0
Firemage.CastedDotBoostProjectile.Talent.CastedDotBoostProjectileBonusBuff.DamageScaler, 1.00
Firemage.CastedDotBoostProjectile.Talent.CritsApplyDot.DamageDoneToDotDamageScaler, 0.60
Firemage.CastedDotBoostProjectile.Talent.CritsApplyDot.DotDuration, 24.0
Firemage.CastedDotBoostProjectile.Talent.CritsApplyDot.TickPeriod, 3.0
Firemage.PlacedProjectileAoe.MaxRangeHorizontal, 3000.0
Firemage.PlacedProjectileAoe.MaxRangeUp, 1500.0
Firemage.PlacedProjectileAoe.MaxRangeDown, 3000.0
Firemage.PlacedProjectileAoe.Cooldown, 30.0
Firemage.PlacedProjectileAoe.ProjectileDuration, 1.0
Firemage.PlacedProjectileAoe.AoeRadius, 500.0
Firemage.PlacedProjectileAoe.AoeAddedDotStackAmount, 1.0 ;; DEPRECATED !
Firemage.PlacedProjectileAoe.AoeDamageIntellectCoefficient, 6.156			;old 390
Firemage.PlacedProjectileAoe.DamageScalingTargetCountThreshold, 5.0
Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeHasCharges.NumCharges, 2.0
Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeHasCharges.CastedDotDetonateChargeRecoveryProc.PPM, 1.5
Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeHasCharges.CastedDotDetonateChargeRecoveryProc.CritChanceIncrease, 1.00	; override currently
Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeHasCharges.CastedDotDetonateChargeRecoveryProc.BuffDuration, 12.0	
Firemage.PlacedProjectileAoe.Talent.PlacedProjectileAoeDamageBonus.DirectDamageScale, 1.60
Firemage.PlacedProjectileAoe.Talent.CooldownReductionToApocalypse.ReductionInSeconds, 8.0
Firemage.PlacedProjectileAoe.DotDuration, 12.0				;old 9
Firemage.PlacedProjectileAoe.DotPeriod, 2.0					;old 1 and 5
Firemage.PlacedProjectileAoe.DamageDoneToDotDamageScaler, 0.20		;old 040
Firemage.PlacedProjectileAoe.DotIntellectCoefficientPerTick, 0.35	;now uses passive to add damage based on initial hit
Firemage.PlacedProjectileAoe.DotTickChanceToAddResource, 0.50
Firemage.PlacedProjectileAoe.DotTickResourceRewardFractionOfBomb, 0.02	;old 010
Firemage.InstantSingleInterrupt.MaxRange, 3000.0
Firemage.InstantSingleInterrupt.Cooldown, 20.0
Firemage.DashForward.RechargeTime, 25.0
Firemage.DashForward.DashDistance, 1000.0
Firemage.DashForward.DashSpeed, 3000.0 ; ie DashDistance in 0.33s
Firemage.DashForward.NumCharges, 2.0
Firemage.SelfDefenceBuff.Duration, 4.0
Firemage.SelfDefenceBuff.Cooldown, 30.0
Firemage.SelfDefenceBuff.IncomingDamageScaler, 0.6
Firemage.SelfDefenceBuff.Talent.AbsorbFromSelfDefenceBuff.AbsorbMaxHealthFraction, 0.30
Firemage.SelfDefenceBuff.Talent.AbsorbFromSelfDefenceBuff.AbsorbDuration, 6.0
Firemage.SelfDefenceBuff.Talent.AdditionalDuration.AddedDurationInSeconds, 2.0
Firemage.ChanneledForwardAoeDamage.CastTime, 1.5
Firemage.ChanneledForwardAoeDamage.Duration, 2.5
Firemage.ChanneledForwardAoeDamage.TickInterval, 0.5
Firemage.ChanneledForwardAoeDamage.Length, 1200.0
Firemage.ChanneledForwardAoeDamage.Radius, 300.0
Firemage.ChanneledForwardAoeDamage.IntellectCoefficient, 3.37
Firemage.ChanneledForwardAoeDamage.TargetCountDamageScalingThreshold, 8.0
Firemage.ChanneledForwardAoeDamage.SpiritCost, 100.0
Firemage.ChanneledForwardAoeDamage.ResourceGainPerTickInBombFractions, 0.0
Firemage.ChanneledForwardAoeDamage.DotDurationIncrease, 1.5
Firemage.ChanneledForwardAoeDamage.DotDuration, 12.0
Firemage.ChanneledForwardAoeDamage.DotPeriod, 3.0
Firemage.ChanneledForwardAoeDamage.DotIntellectCoefficientPerTick, 0.41
Firemage.ChanneledForwardAoeDamage.DotTickChanceToAddResource, 0.0
Firemage.ChanneledForwardAoeDamage.DotTickResourceRewardFractionOfBomb, 0.0
Firemage.ChanneledForwardAoeDamage.DamageScalePerStack, 0.30
Firemage.CastedPlacedAoe.Radius, 1000.0
Firemage.CastedPlacedAoe.MaxRangeHorizontal, 3000.0
Firemage.CastedPlacedAoe.MaxRangeUp, 2000.0
Firemage.CastedPlacedAoe.MaxRangeDown, 3000.0
Firemage.CastedPlacedAoe.CastTime, 3.0
Firemage.CastedPlacedAoe.Damage.IntellectCoefficient, 22.03
Firemage.CastedPlacedAoe.Damage.DamageScalingTargetCountThreshold, 1.0
Firemage.CastedPlacedAoe.Cooldown, 60.0
Firemage.CastedPlacedAoe.CooldownReductionFromCastedDotDetonate, 0.0
Firemage.CastedPlacedAoe.Talent.StunAndCooldownReduction.StunDuration, 3.0
Firemage.CastedPlacedAoe.Talent.StunAndCooldownReduction.PerHitCooldownReduction, 2.0
Firemage.CastedPlacedAoe.Talent.StunAndCooldownReduction.MaxCooldownReduction, 30.0
Firemage.CastedPlacedAoe.Talent.OutputScaling.ResultMin, 1.0
Firemage.CastedPlacedAoe.Talent.OutputScaling.ResultMax, 2.5
Firemage.CastedPlacedAoe.Talent.OutputScaling.FactorDivider, 1500
Firemage.InstantMultiTargetDot.MaxRange, 3000.0
Firemage.InstantMultiTargetDot.Cooldown, 90.0
Firemage.InstantMultiTargetDot.SpreadRadius, 1000.0
Firemage.InstantMultiTargetDot.MaxNumSpreads, 2.0
Mosse.SpiritProc.ResourceRefund.SecondaryEffect.MaxManaFractionForTrigger, 0.04
Mosse.SpiritProc.ResourceRefund.FlatSpiritPointGain, 1.0
Mosse.Passive.PartyStaminaBuff.StaminaMultiplier, 1.20
Mosse.Passive.PartyStaminaBuff.Radius, 8000.0
Mosse.Passive.HealingMushroomPlacement.LifeTime, 20.0 ; NEW -----------------------------------
Mosse.Passive.HealingMushroomPlacement.SpawnChance, 0.12
Mosse.Passive.HealingMushroomPlacement.Heal.IntellectCoefficient, 2.17
Mosse.Passive.HealingMushroomPlacement.Heal.Spread, 0.1
Mosse.Passive.HealingMushroomPlacement.Hot.IntellectCoefficient, 0.5
Mosse.Passive.HealingMushroomPlacement.Hot.Spread, 0.1
Mosse.Passive.HealingMushroomPlacement.Hot.TickInterval, 1.0
Mosse.Passive.HealingMushroomPlacement.Hot.Duration, 8.0
Mosse.Passive.HealingMushroomPlacement.MushroomActivationDelay, 0.5				; The time it takes until the mushrooms can be soaked from after they have spawned
Mosse.Passive.HealingMushroomPlacement.FurthestSpawnDistanceFromTarget, 100.0	; HitVolumeRadius + FurthestSpawnDistanceFromTarget
Mosse.SingleTargetCastedDamageReduction.Duration, 12.0
Mosse.SingleTargetCastedDamageReduction.DamageMultiplier, 0.80
Mosse.SingleTargetCastedDamageReduction.Cooldown, 60.0
Mosse.SingleTargetCastedDamageReduction.ManaCost, 63.0
Mosse.ProjectileTurret.Duration, 27.0
Mosse.ProjectileTurret.MaxRange, 6000.0
Mosse.ProjectileTurret.FiringPeriod, 3.0
Mosse.ProjectileTurret.MaxNumAdditionalTargets, 2.0
Mosse.ProjectileTurret.AdditionalTargetMaxDistance, 700.0
Mosse.ProjectileTurret.SpawnDuration, 1.0
Mosse.ProjectileTurret.DamageIntellectCoefficient, 0.69
Mosse.ProjectileTurret.DamageSpread, 0.1
Mosse.ProjectileTurret.TurretRadius, 30.0
Mosse.ProjectileTurrets.Cooldown, 9.0
Mosse.ProjectileTurrets.NumTurrets, 1.0
Mosse.ProjectileTurrets.MaxRange, 4000.0
Mosse.ProjectileTurrets.ManaCost, 18.0
Mosse.ProjectileTurret.Talent.DamageIncreasePerPinkButterfly.DamageIncrease, 0.12
Mosse.MeleeAutoAttack.IntellectCoefficient, 0.4
Mosse.MeleeAutoAttack.Spread, 0.1
Mosse.MeleeAutoAttack.MaxRange, 500
Mosse.TurretChannelHeal.MaxRange, 3000.0
Mosse.TurretChannelHeal.TurretChannelDuration, 10.0
Mosse.TurretChannelHeal.ManaCost, 77.0
Mosse.TurretChannelHeal.Cooldown, 45.0 ; OLD
Mosse.TurretChannelHeal.Debuff.OutgoingDamageScale, 0.8
Mosse.TurretChannelHeal.Talent.FocusTargetIncreasedDamage.DamageMultiplier, 2.50
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.MovementSpeedDivider, 1.5	; Divide when using reduction
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.AttackSpeedDivider, 1.2	; Divide when using reduction
Mosse.TurretChannelHeal.Talent.ReducedSpeedAoeDebuff.Radius, 700.0
Mosse.DurationalAoeHealPlacement.LeftDistance, 150	; Negative values will change to right location
Mosse.DurationalAoeHealPlacement.ForwardDistance, 150	; Negative values will change to back location 
Mosse.DurationalAoeHealPlacement.Radius, 4000
Mosse.DurationalAoeHealPlacement.TickInterval, 2.0
Mosse.DurationalAoeHealPlacement.Duration, 16.0
Mosse.DurationalAoeHealPlacement.AccumulatedHealScalar, 0.075 ; multiplier of total accumulated HoT that is added as a heal
Mosse.DurationalAoeHealPlacement.ManaCost, 128.0
Mosse.DurationalAoeHealPlacement.Cooldown, 45.0
Mosse.DurationalAoeHealPlacement.Talent.ReducedManaCost, 0.75
Mosse.DurationalAoeHealPlacement.Talent.OverhealGivesAbsorb.OverhealScaler, 0.75
Mosse.DurationalAoeHealPlacement.Talent.OverhealGivesAbsorb.MaxAbsorbMainStatFraction, 12.32
Mosse.DurationalAoeHealPlacement.Talent.OverhealGivesAbsorb.AbsorbBuffDuration, 15.0
Mosse.DurationalAoeHealPlacement.Talent.OverhealGivesAbsorb.DamageScaler, 0.90
Mosse.DurationalAoeHealPlacement.Talent.Charges.MaxCharges, 2.0
Mosse.DurationalAoeHealPlacement.Talent.Charges.AccumulatedHealScaler, 0.05
Mosse.DurationalAoeHealPlacement.Talent.DamageAccumulation.SingleTargetAccumulationMultiplier, 2.0
Mosse.DurationalAoeHealPlacement.Talent.DamageAccumulation.MultiTargetAccumulationMultiplier, 0.5
Mosse.CastedSingleTargetHeal.Range, 3000.0
Mosse.CastedSingleTargetHeal.IntellectCoefficient, 8.18
Mosse.CastedSingleTargetHeal.Spread, 0.1
Mosse.CastedSingleTargetHeal.CastTime, 1.50
Mosse.CastedSingleTargetHeal.ManaCost, 80.0
Mosse.CastedSingleTargetHeal.Cooldown, 12.0
Mosse.CastedSingleTargetHeal.Talent.InstantHealProcc.Duration, 20.0		;infinite for now
Mosse.CastedSingleTargetHeal.Talent.InstantHealProcc.PPM, 3.0
Mosse.CastedSingleTargetHeal.Talent.InstantHealProcc.ManaCostReductionMultiplier, 0.50
Mosse.CastedSingleTargetHeal.Talent.InstantHealProcc.HealMultiplier, 1.20
Mosse.CastedSingleTargetHeal.Talent.IncreasedHealYellowButterfly.HealMultiplier, 1.10
Mosse.CastedSingleTargetHeal.Talent.IncreasedHealYellowButterfly.ButterflyPPM, 2
Mosse.CastedSingleTargetHeal.Talent.IncreasedHealOnLowHealthTarget.HealMultiplier, 1.25
Mosse.SingleTargetDispel.Range, 3000.0
Mosse.SingleTargetDispel.ManaCost, 82.0
Mosse.SingleTargetDispel.Cooldown, 6.0
Mosse.CastedSingleTargetProjectile.IntellectCoefficient, 2.04
Mosse.CastedSingleTargetProjectile.Spread, 0.10
Mosse.CastedSingleTargetProjectile.Range, 3000.0
Mosse.CastedSingleTargetProjectile.CastTime, 1.5
Mosse.CastedSingleTargetProjectile.ManaCost, 4.0
Mosse.CastedSingleTargetProjectile.HealTotemCooldownReduction.CooldownReductionInSecondsDamage, 1.5
Mosse.CastedSingleTargetProjectile.HealTotemCooldownReduction.CooldownReductionInSecondsCrit, 3.0
Mosse.CastedSingleTargetProjectile.Talent.ButterflyHealProc.PPM, 2.0
Mosse.CastedSingleTargetProjectile.Talent.ButterflyHealProc.CritChanceAdder, 4.0 ; Everything above 1.0 will be a crit
Mosse.CastedSingleTargetProjectile.Talent.ButterflyHealProc.PassiveDamageMultiplier, 1.40
Mosse.CastedSingleTargetProjectile.Talent.DamageToMana.ManaGainOfMaxMana, 0.01
Mosse.SingleTargetDot.IntellectCoefficient, 0.54
Mosse.SingleTargetDot.Spread, 0.1
Mosse.SingleTargetDot.Range, 3000.0
Mosse.SingleTargetDot.TickInterval, 2.0
Mosse.SingleTargetDot.Duration, 24.0
Mosse.SingleTargetDot.ManaCost, 18.0
Mosse.SingleTargetDot.ProjectileTurret.SpawnChancePerDotTick, 0.00		;0 until moved to talent potentially
Mosse.CastedAoeDot.Range, 3000
Mosse.CastedAoeDot.MaxAdditionalTargets, 5.0
Mosse.CastedAoeDot.AdditionalTargetsMaxRange, 500
Mosse.CastedAoeDot.IntellectCoefficient, 0.75
Mosse.CastedAoeDot.Spread, 0.1
Mosse.CastedAoeDot.CastTime, 2.0
Mosse.CastedAoeDot.TickInterval, 2.0
Mosse.CastedAoeDot.Duration, 12.0
Mosse.CastedAoeDot.ManaCost, 21.0
Mosse.CastedAoeDot.Cooldown, 25.0
Mosse.BlueButterfly.MaxRange, 3000.0
Mosse.BlueButterfly.ManaCost, 18.0
Mosse.BlueButterfly.TargetBuff.HotHealScaler, 2.00
Mosse.BlueButterfly.SelfBuff.HotHealScaler, 1.50
Mosse.BlueButterfly.SelfBuff.ManaCostScaler, 0.80
Mosse.BlueButterfly.Talent.BlueFlutterflyTargetBonus.PassiveBonusMoveSpeed, 1.10
Mosse.BlueButterfly.Talent.BlueFlutterflyTargetBonus.BonusDamageReduction, 0.95
Mosse.PinkButterfly.IncreasedHealPerVine.HealMultiplierPerVine, 0.03
Mosse.PinkButterfly.Simple.MaxRange, 3000.0
Mosse.PinkButterfly.Simple.HotIntellectCoefficientPerTick, 1.65
Mosse.PinkButterfly.Simple.HotTickPeriod, 3.0
Mosse.PinkButterfly.Simple.Spread, 0.2
Mosse.PinkButterfly.Simple.ManaCost, 49.0
Mosse.PinkButterfly.Simple.Talent.IncreasedTickSpeed.Duration, 12.0
Mosse.PinkButterfly.Simple.Talent.IncreasedTickSpeed.TickPeriodIncrease, 2.0
Mosse.PinkButterfly.Simple.Talent.CastedMulti.MaxTargets, 4.0
Mosse.PinkButterfly.Simple.Talent.CastedMulti.Radius, 4000.0
Mosse.PinkButterfly.Simple.Talent.CastedMulti.CastDuration, 1.5
Mosse.PinkButterfly.Simple.Talent.CastedMulti.ManaMultiplier, 2.0
Mosse.PinkButterfly.Simple.Talent.HealingBonusToPinkSimple, 1.50
Mosse.PinkButterfly.Double.MaxRange, 3000.0
Mosse.PinkButterfly.Double.ChargeUpDuration, 2.0
Mosse.PinkButterfly.Double.ManaCost, 71.0
Mosse.PinkButterfly.Double.FlashHeal.IntellectCoefficient, 7.112 
Mosse.PinkButterfly.Double.FlashHeal.Spread, 0.2
Mosse.PinkButterfly.Double.Hot.Duration, 15.0
Mosse.PinkButterfly.Double.Hot.IntellectCoefficientPerTick, 0.87
Mosse.PinkButterfly.Double.Hot.TickPeriod, 1.5
Mosse.PinkButterfly.Double.Hot.Spread, 0.2
